interaction_id,student_id,group_id,question_type,timestamp,response_time_minutes,response_quality,student_satisfaction,follow_up_needed,complexity_level,ai_confidence
TUT0182,STU056,GRP005,Code Debugging,2025-08-18 21:13:15.521659,19.0708473396208,8.0117279745746,8.63542062056193,False,Basic,67.17231110949945
TUT0183,STU022,GRP013,Data Preprocessing,2025-08-21 20:42:15.521665,7.593232241381975,7.674376164225829,7.652072898134328,False,Basic,84.00582995419803
TUT0184,STU028,GRP001,Presentation,2025-08-22 12:56:15.521672,5.675227820428434,7.581573734157709,7.610422345240601,True,Advanced,83.97997940012749
TUT0185,STU005,GRP013,Model Evaluation,2025-08-18 09:03:15.521678,38.36194652199326,7.48221887746169,7.176630301452026,False,Advanced,78.3810335032482
TUT0186,STU007,GRP004,Data Preprocessing,2025-08-23 21:54:15.521684,10.5488126535753,6.382889998489033,6.263424087760472,False,Intermediate,78.38595663178658
TUT0187,STU057,GRP013,Feature Engineering,2025-08-18 05:38:15.521690,23.000157262592214,9.703028353039882,9.33416000069746,False,Advanced,75.97617379773617
TUT0188,STU020,GRP007,Data Preprocessing,2025-08-21 00:51:15.521696,21.09379525850873,5.961850160035859,5.780548743196012,False,Basic,82.20179114137714
TUT0189,STU067,GRP009,Model Selection,2025-08-19 16:42:15.521702,8.510226678555775,8.802873617177887,8.133128933913557,False,Basic,89.97270619478897
TUT0190,STU066,GRP020,Feature Engineering,2025-08-21 05:53:15.521708,1.352960415013119,7.771351293470488,8.114856648194586,True,Basic,73.6929364566441
TUT0191,STU064,GRP007,Hyperparameter Tuning,2025-08-21 11:16:15.521714,2.182651631473894,9.505785446615931,9.023390577801088,False,Basic,83.27777290585036
TUT0192,STU046,GRP014,Model Evaluation,2025-08-22 15:17:15.521720,11.254407028641007,8.421738125619552,8.471167848125061,True,Intermediate,34.4786204758081
TUT0193,STU027,GRP016,Code Debugging,2025-08-21 19:02:15.521726,41.652459834340554,8.373903288434464,8.39062502242104,True,Advanced,92.74760974595128
TUT0194,STU012,GRP004,Documentation,2025-08-22 18:21:15.521732,13.785015974909145,8.10077210749138,8.348084427278524,False,Advanced,82.14384378882623
TUT0195,STU010,GRP004,Model Evaluation,2025-08-21 19:57:15.521738,22.482330144455712,6.281960137363809,6.360371645412906,False,Intermediate,84.64571080968622
TUT0196,STU034,GRP015,Data Preprocessing,2025-08-23 07:49:15.521744,3.3166693884189593,6.684665981928866,7.534733437128835,False,Basic,75.46196917913636
TUT0197,STU038,GRP012,Code Debugging,2025-08-19 14:45:15.521750,7.894080713173856,6.974014453491131,6.104411877404731,False,Basic,71.12748108081365
TUT0198,STU006,GRP001,Model Selection,2025-08-22 12:31:15.521756,2.022454159364685,6.786724224075016,6.779105200824972,False,Intermediate,75.2121547107948
TUT0199,STU080,GRP009,Feature Engineering,2025-08-20 05:19:15.521763,21.99109807316177,8.46962571280988,8.833022736010781,False,Basic,85.31160040032604
TUT0200,STU015,GRP013,Project Planning,2025-08-19 06:25:15.521768,5.0452422556900105,7.604425190418312,7.216966923554679,False,Intermediate,89.37646967629014
TUT0201,STU062,GRP014,Model Selection,2025-08-23 04:12:15.521775,3.9567415217393296,7.260794603745184,6.939202932731669,True,Advanced,67.18831632025264
TUT0202,STU008,GRP006,Feature Engineering,2025-08-19 17:28:15.521781,16.911742171699633,7.171624638015293,7.0600897321199385,False,Intermediate,77.14940269746059
TUT0203,STU073,GRP015,Model Selection,2025-08-17 12:09:15.521787,43.67905231262449,8.99108553299098,9.900971426647278,False,Intermediate,96.53513782578754
TUT0204,STU079,GRP001,Model Selection,2025-08-18 23:10:15.521793,17.421002332933572,8.202360910339195,7.79607301918379,False,Basic,68.13660510150984
TUT0205,STU053,GRP015,Data Preprocessing,2025-08-23 17:47:15.521799,0.5,8.038146544704482,7.709834509304629,False,Intermediate,97.95092948601956
TUT0206,STU002,GRP017,Hyperparameter Tuning,2025-08-20 14:42:15.521806,4.64641320942193,9.160226154333003,10.0,False,Advanced,88.25184024121857
TUT0207,STU080,GRP004,Project Planning,2025-08-21 15:12:15.521812,39.45263558376841,7.039825099537487,7.006209945939421,False,Advanced,91.27694510914253
TUT0208,STU050,GRP005,Presentation,2025-08-17 11:43:15.521819,17.566020166508412,8.190137041659886,7.716422519129548,True,Advanced,94.79508484899591
TUT0209,STU021,GRP017,Documentation,2025-08-18 19:41:15.521825,10.076555070765169,9.149781008208866,9.141999463773718,False,Basic,76.14646068575024
TUT0210,STU063,GRP011,Hyperparameter Tuning,2025-08-20 16:43:15.521831,5.4394306548041325,6.7419511352047445,7.093891599116874,False,Basic,62.079035521508764
TUT0211,STU065,GRP008,Presentation,2025-08-20 03:41:15.521837,9.070281245243068,7.697632623474428,7.867129380379138,False,Basic,89.19726804729405
TUT0212,STU011,GRP015,Documentation,2025-08-17 22:36:15.521843,4.930355406007434,8.153931939538424,8.107100777093786,False,Intermediate,88.18797908633734
TUT0213,STU058,GRP011,Feature Engineering,2025-08-18 19:16:15.521849,19.066131486381884,6.970279631159586,7.739878231247039,False,Basic,87.09092710684834
TUT0214,STU014,GRP013,Project Planning,2025-08-24 01:17:15.521855,42.947607051312595,8.033969721471607,7.647374237228292,False,Basic,76.36679141066787
TUT0215,STU012,GRP020,Model Evaluation,2025-08-18 16:16:15.521861,7.7654840579580044,9.496078132302802,9.70014608869198,False,Advanced,95.49611597357945
TUT0216,STU059,GRP011,Code Debugging,2025-08-23 20:15:15.521867,34.87945956914936,8.881006125856706,8.925898608066271,False,Intermediate,80.01621847234203
TUT0217,STU043,GRP018,Documentation,2025-08-20 07:52:15.521873,28.114191721617384,8.159761956135469,7.290859648212219,False,Basic,88.59407225843745
TUT0218,STU013,GRP008,Data Preprocessing,2025-08-20 13:52:15.521879,6.493067223713821,7.381912306176051,7.638985219379075,False,Advanced,91.87768159398225
TUT0219,STU038,GRP018,Presentation,2025-08-20 04:59:15.521885,24.52269688607355,7.192975268000677,7.256204877531022,False,Basic,96.08767945479386
TUT0220,STU022,GRP016,Model Selection,2025-08-19 19:20:15.521891,8.398272332804765,8.497448947628852,8.944942665676257,True,Advanced,68.21889339545369
TUT0221,STU026,GRP007,Feature Engineering,2025-08-19 23:47:15.521897,8.729484360980456,9.341813780047557,9.723920381716985,False,Basic,56.13750910442763
TUT0222,STU044,GRP004,Project Planning,2025-08-23 22:23:15.521904,11.697130332692945,10.0,10.0,False,Advanced,77.74718653797954
TUT0223,STU076,GRP004,Documentation,2025-08-19 06:11:15.521910,15.798750414137295,8.829689836770612,9.028213171711812,False,Advanced,89.03616192734684
TUT0224,STU018,GRP016,Data Preprocessing,2025-08-18 10:15:15.521916,2.6627367729685942,8.784832155532454,9.013132079881705,False,Advanced,74.9522088057912
TUT0225,STU056,GRP019,Documentation,2025-08-18 16:16:15.521922,5.0290006622158865,6.761445778337572,6.588893729927977,False,Basic,89.39675273026799
TUT0226,STU075,GRP006,Model Selection,2025-08-23 06:48:15.521928,3.193693295390939,9.748029677188047,9.951934684496925,False,Advanced,83.64716894373542
TUT0227,STU078,GRP011,Presentation,2025-08-20 02:02:15.521934,0.5,7.786949955916871,8.136682079364721,False,Advanced,97.1085462877219
TUT0228,STU032,GRP009,Project Planning,2025-08-20 13:27:15.521941,11.949109721020957,7.896492982520205,7.043717187070403,False,Intermediate,93.09323028338412
TUT0229,STU018,GRP005,Project Planning,2025-08-17 14:33:15.521947,10.051274924079053,8.178089764070295,8.054149704530964,False,Advanced,97.1617968092252
TUT0230,STU066,GRP010,Presentation,2025-08-20 21:21:15.521953,11.479349375070665,6.633606765334386,6.386742972305276,False,Advanced,94.85364276946562
TUT0231,STU028,GRP007,Hyperparameter Tuning,2025-08-21 03:44:15.521959,9.46110678974635,7.703906581267759,7.85088127523934,False,Advanced,89.81663038711692
TUT0232,STU017,GRP006,Presentation,2025-08-18 06:56:15.521966,11.947087282263567,9.087987161969206,9.10459544347578,False,Intermediate,45.47931296061544
TUT0233,STU015,GRP012,Presentation,2025-08-18 23:54:15.521972,8.49497881614037,9.053851355196516,8.811884632720899,False,Advanced,79.68888057748516
TUT0234,STU054,GRP018,Model Evaluation,2025-08-19 15:44:15.521978,5.272072087212116,7.075650131739014,6.547295407557401,False,Advanced,65.49544766199513
TUT0235,STU014,GRP001,Project Planning,2025-08-22 19:23:15.521984,9.691272694101286,7.521547102328321,6.847549210144736,True,Basic,58.80763250017515
TUT0236,STU026,GRP009,Model Selection,2025-08-21 04:49:15.521990,3.1410102867216048,7.091206337244659,7.271133319622157,False,Basic,71.57568030276197
TUT0237,STU008,GRP010,Hyperparameter Tuning,2025-08-18 07:18:15.521996,17.26594068682122,6.839873884748416,7.477093998672867,True,Intermediate,88.35846415812905
TUT0238,STU014,GRP020,Presentation,2025-08-21 21:49:15.522002,6.697637709420057,8.229229159744737,8.676025180060467,False,Advanced,91.95614137314189
TUT0239,STU050,GRP008,Presentation,2025-08-21 04:32:15.522008,1.78582575471976,7.585324599226547,7.42928863320018,False,Basic,96.42780481396665
TUT0240,STU049,GRP013,Project Planning,2025-08-20 21:42:15.522015,0.6655049747060789,8.224764271837499,7.0859829684129565,False,Basic,82.2261417496562
TUT0241,STU002,GRP009,Hyperparameter Tuning,2025-08-19 10:05:15.522021,46.860205665513554,5.14880356607269,5.058993705369874,False,Advanced,95.34134922326182
TUT0242,STU048,GRP019,Presentation,2025-08-17 14:19:15.522027,9.345246911668438,7.99659600923619,8.321640463277012,True,Advanced,90.63417616080618
TUT0243,STU025,GRP010,Documentation,2025-08-22 10:38:15.522033,1.1835645084638233,10.0,10.0,False,Basic,70.51223378881323
TUT0244,STU024,GRP006,Presentation,2025-08-23 02:29:15.522039,7.55003307391605,8.462311654356172,9.354752853872348,False,Intermediate,96.90078127848265
TUT0245,STU036,GRP018,Model Evaluation,2025-08-22 23:33:15.522045,33.221928369323514,8.119581967790166,7.7241965082474895,True,Intermediate,73.75732885847643
TUT0246,STU001,GRP011,Documentation,2025-08-22 16:48:15.522051,22.34002483206439,10.0,9.982942662267956,True,Intermediate,87.21036227013916
TUT0247,STU077,GRP002,Model Evaluation,2025-08-18 21:07:15.522057,6.100056780864988,7.725398790984126,6.665355183424039,False,Advanced,87.48219448790586
TUT0248,STU046,GRP003,Code Debugging,2025-08-18 11:36:15.522063,26.293359534719823,9.729366501885387,10.0,False,Basic,91.73114038817066
TUT0249,STU067,GRP003,Presentation,2025-08-22 15:33:15.522069,7.150249062460865,8.57631664361546,9.534946217828521,False,Advanced,96.8279242211253
TUT0250,STU052,GRP003,Code Debugging,2025-08-21 22:40:15.522075,1.6203686299545035,7.804551345690039,8.401103182356174,False,Advanced,87.51782745561685
TUT0251,STU043,GRP011,Code Debugging,2025-08-21 02:55:15.522081,2.3413047171108543,8.599304713286683,7.738765952806449,False,Advanced,72.67907092203517
TUT0252,STU068,GRP016,Presentation,2025-08-24 08:40:15.522087,2.051903249353743,8.256736998479006,8.991577297080864,True,Intermediate,57.749068873049616
TUT0253,STU058,GRP008,Hyperparameter Tuning,2025-08-24 00:11:15.522094,4.154213857510801,5.831795132666732,5.816401881460025,False,Intermediate,81.36657039953292
TUT0254,STU049,GRP004,Project Planning,2025-08-21 13:01:15.522100,22.30406555720582,8.33717759333351,8.152145951080922,False,Intermediate,64.80547060780609
TUT0255,STU004,GRP017,Code Debugging,2025-08-18 14:38:15.522106,35.05885244132496,7.056857819610157,7.465848591837087,False,Intermediate,75.14166002077572
TUT0256,STU063,GRP002,Model Evaluation,2025-08-22 06:30:15.522112,1.1128223312665102,7.925216530231149,7.2568239296893085,False,Basic,92.88429785521235
TUT0257,STU013,GRP006,Presentation,2025-08-18 09:28:15.522118,0.7312877557726754,9.293728709356385,9.421094278046489,True,Basic,80.24865270914519
TUT0258,STU027,GRP007,Project Planning,2025-08-23 06:42:15.522125,3.3268572644088703,6.832056414412078,7.311322395061385,False,Advanced,80.618039664754
TUT0259,STU056,GRP003,Model Selection,2025-08-24 04:35:15.522132,7.08339236412492,7.3115843864785575,7.115799397800538,False,Intermediate,80.53405707812131
TUT0260,STU005,GRP003,Feature Engineering,2025-08-23 20:15:15.522137,2.649189238725708,7.492221426266695,7.039326736965801,True,Intermediate,86.40497987607463
TUT0261,STU072,GRP003,Hyperparameter Tuning,2025-08-21 12:27:15.522144,12.322942260458012,9.411911647964828,9.657908391383076,False,Intermediate,87.85875612066569
TUT0262,STU052,GRP014,Code Debugging,2025-08-24 06:28:15.522150,22.893802678868788,8.983153213388992,8.4986276876202,False,Basic,92.2177800467418
TUT0263,STU069,GRP001,Feature Engineering,2025-08-17 19:10:15.522156,44.363051050973354,9.779128092479985,8.864925152059003,True,Basic,89.97596602465471
TUT0264,STU046,GRP017,Feature Engineering,2025-08-21 03:56:15.522162,8.983449597335024,8.440641210463248,9.089265810556276,False,Intermediate,89.0970230911721
TUT0265,STU078,GRP003,Model Evaluation,2025-08-19 11:34:15.522168,7.497119098174656,8.130271162761707,8.371666224791866,False,Advanced,65.87516877265568
TUT0266,STU004,GRP016,Model Selection,2025-08-18 09:24:15.522174,24.834941379135042,8.441605745278716,9.277587225315354,False,Advanced,68.96913031377211
TUT0267,STU051,GRP018,Model Evaluation,2025-08-22 19:44:15.522180,0.5,7.067334136403632,6.82532557459259,False,Advanced,77.84774344852747
TUT0268,STU048,GRP001,Presentation,2025-08-18 03:30:15.522187,3.851079072299612,7.736230556157768,8.049215793652127,True,Basic,74.28603541289803
TUT0269,STU001,GRP019,Project Planning,2025-08-18 08:24:15.522193,9.307612430691034,7.313920649238427,7.811096409146138,False,Basic,90.92617269807522
TUT0270,STU040,GRP007,Code Debugging,2025-08-22 01:15:15.522199,2.234089086942802,7.619132775671688,7.51808197870577,False,Advanced,83.5628941276107
TUT0271,STU066,GRP005,Model Selection,2025-08-22 08:50:15.522205,0.5,9.801160527183027,10.0,False,Intermediate,88.13144862903694
TUT0272,STU025,GRP004,Model Selection,2025-08-18 00:10:15.522211,23.58622706530085,9.176120600555247,9.078399663658805,False,Advanced,66.66355531977892
TUT0273,STU060,GRP018,Feature Engineering,2025-08-21 03:42:15.522217,4.710186408885619,8.14742082457673,8.313780489369325,False,Intermediate,64.20980216178734
TUT0274,STU013,GRP007,Documentation,2025-08-20 16:44:15.522223,64.06042219419146,6.848080269791495,7.122795023509377,False,Advanced,82.04123312539488
TUT0275,STU031,GRP004,Model Evaluation,2025-08-23 16:01:15.522229,9.378117461195231,6.84072667574565,6.923346700778112,False,Intermediate,95.5181942224339
TUT0276,STU063,GRP015,Code Debugging,2025-08-20 23:36:15.522235,17.843198147762998,9.656603760860113,9.69105056922154,False,Basic,89.12391641906328
TUT0277,STU073,GRP019,Code Debugging,2025-08-20 20:42:15.522241,10.928546976798351,8.201974360165917,9.557140182333363,False,Basic,93.47828919635752
TUT0278,STU001,GRP011,Hyperparameter Tuning,2025-08-21 22:35:15.522247,23.048597033991708,10.0,10.0,False,Advanced,61.91751373727731
TUT0279,STU056,GRP009,Code Debugging,2025-08-22 22:24:15.522253,14.720902536858224,8.522687239955282,8.5336316505377,False,Intermediate,88.9132535503223
TUT0280,STU062,GRP015,Documentation,2025-08-20 09:07:15.522259,47.23573311984257,8.974542832854203,9.373025730609166,False,Intermediate,96.82996451416963
TUT0281,STU071,GRP004,Model Selection,2025-08-17 13:26:15.522265,20.87099759512452,6.772085705944125,6.259103297203736,True,Intermediate,86.21631193906344
TUT0282,STU018,GRP018,Hyperparameter Tuning,2025-08-21 11:12:15.522271,22.11941323183732,9.804549471204595,9.315930626847214,False,Advanced,91.13301595999056
TUT0283,STU010,GRP003,Data Preprocessing,2025-08-18 16:35:15.522277,24.991344241176286,8.688559688195982,9.208588633592676,False,Advanced,59.38172143503291
TUT0284,STU075,GRP013,Hyperparameter Tuning,2025-08-24 01:04:15.522283,13.414100315688426,7.874125881359336,8.983259377919769,False,Advanced,81.23810294700398
TUT0285,STU070,GRP016,Model Selection,2025-08-20 07:11:15.522289,9.848836050656415,7.498410437854069,7.555395771917955,False,Advanced,74.61931647540337
TUT0286,STU038,GRP005,Documentation,2025-08-18 18:14:15.522296,40.607951266204616,7.98928712568493,8.292702061826217,False,Intermediate,95.80878803303771
TUT0287,STU047,GRP017,Data Preprocessing,2025-08-21 17:51:15.522301,2.8780163811893584,7.848191094322368,7.920346104039907,False,Advanced,60.98211692624549
TUT0288,STU022,GRP017,Model Selection,2025-08-19 09:14:15.522308,0.8989216211915529,6.744023061662055,7.4542129856762305,True,Advanced,53.854251714532786
TUT0289,STU073,GRP005,Documentation,2025-08-20 09:06:15.522314,41.26741957142302,6.084951050731429,6.162528722164107,True,Intermediate,85.98034201707982
TUT0290,STU030,GRP003,Model Evaluation,2025-08-20 06:12:15.522320,18.93716685618837,8.753077023978134,9.241263860467877,False,Advanced,76.47392216352915
TUT0291,STU027,GRP017,Code Debugging,2025-08-20 01:06:15.522326,0.6372874854735106,9.482154384658541,9.45273795759278,False,Intermediate,70.46747106523044
TUT0292,STU006,GRP002,Code Debugging,2025-08-23 06:53:15.522332,27.960151000057902,8.326038678810928,7.826091032686878,False,Advanced,92.06225082839575
TUT0293,STU036,GRP009,Presentation,2025-08-17 23:23:15.522338,8.535702110663392,7.802103780297274,8.131175298298555,True,Advanced,71.43700566896982
TUT0294,STU049,GRP012,Feature Engineering,2025-08-18 13:59:15.522345,8.832312452585544,10.0,10.0,False,Basic,87.65301373146421
TUT0295,STU067,GRP013,Code Debugging,2025-08-20 12:51:15.522351,16.95746602712694,7.840687680492526,8.020800699031241,False,Intermediate,94.78715775736812
TUT0296,STU078,GRP001,Presentation,2025-08-22 21:08:15.522357,6.027036830370603,9.264827583457642,9.308491935418466,False,Basic,38.60762428732979
TUT0297,STU010,GRP017,Model Evaluation,2025-08-22 01:19:15.522363,4.341407656766546,8.362602812940178,8.13316439042768,True,Basic,64.43416419514591
TUT0298,STU047,GRP020,Feature Engineering,2025-08-21 20:11:15.522369,13.304119292174052,9.491606981565253,9.189614051957316,False,Intermediate,67.50473396045965
TUT0299,STU015,GRP016,Documentation,2025-08-19 00:16:15.522375,1.7417421659359393,7.810372972640332,7.519342305593826,False,Basic,85.02411554447056
TUT0300,STU053,GRP001,Hyperparameter Tuning,2025-08-23 23:18:15.522381,9.963874587650551,7.442403427823298,6.734517921295386,True,Advanced,82.35923758690544
TUT0301,STU021,GRP005,Presentation,2025-08-24 00:22:15.522388,12.254547844633773,7.90504694683406,7.307953621128138,False,Basic,78.6055046669823
TUT0302,STU008,GRP006,Model Evaluation,2025-08-22 09:55:15.522394,9.554632192017255,9.653447823083745,9.559429680140411,False,Intermediate,94.56897510462873
TUT0303,STU077,GRP019,Data Preprocessing,2025-08-21 05:40:15.522400,6.072501779880067,7.665753380967447,7.860162836099304,False,Basic,55.647388294702594
TUT0304,STU058,GRP020,Documentation,2025-08-18 23:33:15.522406,32.5830881301435,8.95538012478342,9.107880397388286,True,Intermediate,86.50989068674289
TUT0305,STU077,GRP005,Model Selection,2025-08-18 15:35:15.522412,4.119051981589813,8.202454784378642,8.065132909695492,False,Advanced,75.61807218571529
TUT0306,STU044,GRP015,Feature Engineering,2025-08-21 20:19:15.522418,0.5,9.044349084644955,9.193967315604175,False,Basic,88.49373219286166
TUT0307,STU014,GRP001,Hyperparameter Tuning,2025-08-18 12:20:15.522424,1.5759246106122857,8.86080631666015,9.017667908108605,False,Advanced,90.04902434928114
TUT0308,STU054,GRP005,Feature Engineering,2025-08-22 10:38:15.522431,21.229705496471098,8.854042185253112,9.308933857803694,False,Advanced,98.27955540476506
TUT0309,STU077,GRP002,Presentation,2025-08-18 17:38:15.522436,22.387546499186495,10.0,9.8746110439229,False,Basic,82.64188044995194
TUT0310,STU062,GRP005,Presentation,2025-08-24 10:45:15.522447,2.4048892495948446,7.658449325523061,8.31584357128257,False,Advanced,77.38461370920456
TUT0311,STU056,GRP017,Project Planning,2025-08-20 05:56:15.522454,24.70483360896212,8.209743474035784,7.501981440578931,False,Advanced,93.1742024663639
TUT0312,STU068,GRP014,Hyperparameter Tuning,2025-08-18 23:25:15.522460,0.8777991687918553,7.480955240877136,7.510911859422767,False,Intermediate,84.19794576957806
TUT0313,STU045,GRP019,Feature Engineering,2025-08-19 14:53:15.522466,14.213288282882305,10.0,10.0,True,Intermediate,93.55244134808329
TUT0314,STU030,GRP003,Model Evaluation,2025-08-17 15:42:15.522472,6.978101523959664,7.433250828504635,7.580847359358845,False,Intermediate,64.58480766922128
TUT0315,STU033,GRP007,Data Preprocessing,2025-08-24 09:08:15.522478,2.761386403995244,8.909158783612655,8.949116415482674,False,Basic,68.8376941691359
TUT0316,STU067,GRP001,Project Planning,2025-08-22 02:59:15.522484,4.54092393726373,7.089050377056223,6.082596355109545,False,Intermediate,83.62542549702866
TUT0317,STU053,GRP012,Feature Engineering,2025-08-22 16:49:15.522490,2.8255892903404956,10.0,10.0,False,Advanced,70.47018510932347
TUT0318,STU033,GRP009,Presentation,2025-08-19 15:25:15.522496,1.136513297790538,7.875964595450004,7.86153973538287,False,Advanced,79.24539204839901
TUT0319,STU036,GRP013,Hyperparameter Tuning,2025-08-19 18:14:15.522502,0.6037691255911284,7.421816500706592,8.526744333580824,False,Advanced,64.85007755427418
TUT0320,STU062,GRP006,Code Debugging,2025-08-18 02:24:15.522508,7.602301581408868,9.079902409857224,9.050988655704279,False,Intermediate,82.39149390026085
TUT0321,STU040,GRP019,Code Debugging,2025-08-19 22:22:15.522514,32.93197588889427,7.855879879643325,8.371339548826779,False,Advanced,88.72635768727957
TUT0322,STU016,GRP008,Documentation,2025-08-22 14:54:15.522521,3.9553876063928444,6.614457593887034,6.393778198129608,True,Advanced,82.24295271409295
TUT0323,STU052,GRP011,Presentation,2025-08-17 11:24:15.522527,10.341831658731655,6.206811728681739,5.731466381974111,False,Advanced,92.74109541970044
TUT0324,STU007,GRP006,Project Planning,2025-08-24 09:38:15.522533,21.57345321842604,7.5706328737852004,8.533445937516172,False,Basic,79.62219896400785
TUT0325,STU061,GRP020,Project Planning,2025-08-23 11:00:15.522539,7.073109979586282,10.0,10.0,True,Basic,90.83795239583257
TUT0326,STU048,GRP003,Data Preprocessing,2025-08-20 02:08:15.522545,14.930046670896052,8.276440773991597,8.146231007415327,False,Intermediate,73.04531984121333
TUT0327,STU079,GRP017,Model Evaluation,2025-08-17 15:56:15.522551,4.002404412033372,9.0679827215399,8.421421596337415,True,Basic,91.35711102565163
TUT0328,STU064,GRP015,Data Preprocessing,2025-08-22 04:00:15.522558,23.306631396298393,7.675871856503425,7.788400799132395,False,Advanced,80.36951084990956
TUT0329,STU037,GRP007,Data Preprocessing,2025-08-17 15:22:15.522564,22.99144394899922,7.109320254784904,6.357796825106163,False,Advanced,84.06512053822372
TUT0330,STU030,GRP020,Model Selection,2025-08-24 01:14:15.522570,50.29966706426129,7.520077425159068,8.425228730161148,False,Advanced,89.92344597310644
TUT0331,STU001,GRP006,Feature Engineering,2025-08-21 07:44:15.522576,6.020620502995052,7.3256169882981395,7.28426811578894,False,Intermediate,72.36566156672156
TUT0332,STU051,GRP013,Hyperparameter Tuning,2025-08-18 13:42:15.522582,26.70487239354012,8.667387964896395,8.843891055169642,True,Advanced,95.17648463925963
TUT0333,STU009,GRP003,Presentation,2025-08-21 05:23:15.522588,51.161907320875656,7.906148765464069,8.126325762403026,False,Advanced,70.25355575090784
TUT0334,STU075,GRP012,Code Debugging,2025-08-21 07:34:15.522595,13.296817820122117,8.037903851768082,8.578264101211575,False,Basic,67.81815638790891
TUT0335,STU059,GRP013,Data Preprocessing,2025-08-21 11:47:15.522601,42.79644175106239,9.478831035006623,8.280789890841415,True,Advanced,97.65702939096951
TUT0336,STU014,GRP018,Feature Engineering,2025-08-18 17:41:15.522607,58.136715486410935,7.198293227903205,8.35992672013057,False,Basic,90.43916959634959
TUT0337,STU066,GRP009,Presentation,2025-08-17 22:05:15.522613,7.043600368244277,6.074728325628044,5.630298476610207,False,Intermediate,80.40773953737232
TUT0338,STU049,GRP019,Documentation,2025-08-21 16:39:15.522619,5.710043940752164,6.92566808196144,6.834469588270162,False,Intermediate,92.06059207151985
TUT0339,STU059,GRP019,Data Preprocessing,2025-08-18 23:28:15.522625,28.025684901495776,9.173781952952556,9.61328903023106,True,Basic,72.19629169873014
TUT0340,STU049,GRP008,Hyperparameter Tuning,2025-08-20 20:52:15.522631,56.20603491707396,8.001083277161262,8.051228138414782,False,Intermediate,95.05429948773165
TUT0341,STU067,GRP018,Data Preprocessing,2025-08-21 11:10:15.522637,3.175813547653437,8.065320411277861,7.256734466255089,False,Basic,88.67657742410186
TUT0342,STU052,GRP011,Feature Engineering,2025-08-18 03:39:15.522643,10.139899998344449,6.569812604761624,6.764024051918057,False,Intermediate,82.70984797121473
TUT0343,STU041,GRP012,Hyperparameter Tuning,2025-08-17 22:25:15.522675,23.152462441596068,7.585320470731425,7.33310912908284,False,Advanced,87.34332667995275
TUT0344,STU025,GRP016,Hyperparameter Tuning,2025-08-21 18:57:15.522800,35.32051685359293,8.423689134245496,8.169200870050144,False,Intermediate,28.70892415066002
TUT0345,STU027,GRP008,Hyperparameter Tuning,2025-08-21 14:53:15.522863,23.139498342953917,7.371475840249931,7.314679759398949,False,Intermediate,80.50572535511648
TUT0346,STU020,GRP004,Feature Engineering,2025-08-23 13:39:15.522876,6.841582009212777,9.477328438933831,9.259045413218999,False,Advanced,74.20565413335719
TUT0347,STU064,GRP020,Data Preprocessing,2025-08-18 07:13:15.522890,89.95466974439033,4.634334792137967,4.782914804042077,False,Intermediate,73.58103164142638
TUT0348,STU048,GRP020,Code Debugging,2025-08-18 20:38:15.522935,18.466243981183446,8.95028601531425,9.277472995011058,False,Advanced,88.81871633525435
TUT0349,STU036,GRP016,Model Selection,2025-08-18 15:30:15.522944,15.593907894238347,8.31846939401728,8.817578222003144,False,Basic,77.49598981507269
TUT0350,STU074,GRP005,Data Preprocessing,2025-08-18 11:31:15.522951,10.153537314138395,8.243406638510514,9.347405965175998,False,Intermediate,88.28640083634926
TUT0351,STU070,GRP002,Presentation,2025-08-20 12:15:15.522957,14.13099798760995,8.873496791115931,8.093778901552819,False,Advanced,88.69558450083952
TUT0352,STU023,GRP015,Feature Engineering,2025-08-18 13:34:15.522964,26.202202781360363,8.530166046359792,8.457753069559999,False,Advanced,76.0784573965152
TUT0353,STU002,GRP001,Hyperparameter Tuning,2025-08-20 03:28:15.522970,13.782880800853265,7.957198367345796,7.290859146833195,False,Intermediate,92.22992907442644
TUT0354,STU047,GRP020,Model Evaluation,2025-08-22 07:58:15.522977,1.2985255316884952,7.919216027671584,8.043345925916823,False,Basic,50.57928765836287
TUT0355,STU035,GRP016,Code Debugging,2025-08-20 07:09:15.522983,9.130606706991012,8.207019695059646,7.282890430020439,True,Intermediate,94.82988610888542
TUT0356,STU027,GRP014,Code Debugging,2025-08-20 07:23:15.522989,16.95535156647351,7.372934721853741,8.141201800012826,False,Intermediate,83.34087310350722
TUT0357,STU058,GRP006,Model Selection,2025-08-17 21:49:15.522995,4.351042869172547,8.008738797653955,8.678034866801758,False,Basic,81.8009533770258
TUT0358,STU035,GRP008,Presentation,2025-08-19 13:03:15.523005,36.36349690515192,8.700572768888232,8.712692890200971,False,Basic,91.1302838246248
TUT0359,STU019,GRP005,Documentation,2025-08-24 08:25:15.523012,12.732979917346933,8.326435948935044,9.04010027473243,True,Intermediate,79.51426684492276
TUT0360,STU018,GRP017,Presentation,2025-08-20 20:52:15.523018,0.7696965908967907,6.273347025797613,5.9980044625396935,False,Intermediate,67.93032743112073
TUT0361,STU033,GRP018,Data Preprocessing,2025-08-19 22:17:15.523024,0.7606772681565291,7.374207632057905,7.770563140924737,True,Basic,76.2041823645364
